"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Ensembl"
"1564414_a_at"	0.646692800841271	0.00157203502778708	3.53255125124454	-1.59937553970562	0.732931346490378	"PNLDC1"	"PARN like, ribonuclease domain containing 1"	"ENSG00000146453"
"230989_s_at"	0.646692800841271	0.00157856608179211	3.53091931582406	-1.60199210813592	1.14040024639466	"TSSK6"	"testis specific serine kinase 6"	"ENSG00000178093"
"216264_s_at"	0.646692800841271	0.0015840740672076	3.52954812025593	-1.60419050653494	0.578199532444478	"LAMB2"	"laminin subunit beta 2"	"ENSG00000172037"
"217232_x_at"	0.646692800841271	0.00159845745354479	3.52598919487996	-1.60989594841923	0.989619585499344	"HBB"	"hemoglobin subunit beta"	"ENSG00000244734"
"209794_at"	0.646692800841271	0.00160216421222944	3.52507707341559	-1.6113580908484	1.19055296412274	"SRGAP3"	"SLIT-ROBO Rho GTPase activating protein 3"	"ENSG00000196220"
"204105_s_at"	0.646692800841271	0.00162128245444254	-3.52040503344842	-1.61884670442832	-1.15012420505659	"NRCAM"	"neuronal cell adhesion molecule"	"ENSG00000091129"
"1557373_at"	0.646692800841271	0.0016263695360608	3.51917090614251	-1.62082462997977	0.808682899558876	"LINC01141"	"long intergenic non-protein coding RNA 1141"	"ENSG00000236963"
"1563745_a_at"	0.646692800841271	0.00162710342384806	3.51899317499184	-1.62110947112958	0.727507328753283	"ZMIZ1-AS1"	"ZMIZ1 antisense RNA 1"	"ENSG00000224596"
"1560069_at"	0.646692800841271	0.001628731076203	-3.51859927239924	-1.62174075346197	-1.30970539744325	"PLEKHM3"	"pleckstrin homology domain containing M3"	"ENSG00000178385"
"230090_at"	0.646692800841271	0.00164737570757758	3.51411428085692	-1.62892793843986	0.637289878037732	"GDNF"	"glial cell derived neurotrophic factor"	"ENSG00000168621"
"207149_at"	0.646692800841271	0.00167178667062234	3.50831629456094	-1.63821747876296	1.71170168207067	"CDH12"	"cadherin 12"	"ENSG00000154162"
"219429_at"	0.646692800841271	0.00168509619802965	3.50518968227862	-1.64322612681905	1.71892930818593	"FA2H"	"fatty acid 2-hydroxylase"	"ENSG00000103089"
"210277_at"	0.646692800841271	0.00168714863193791	-3.50470967356336	-1.64399502142999	-0.615058861995717	"AP4S1"	"adaptor related protein complex 4 sigma 1 subunit"	"ENSG00000100478"
"227355_at"	0.646692800841271	0.00169061805655126	3.50389955948849	-1.64529265934269	1.29165500664328	"RBM26"	"RNA binding motif protein 26"	"ENSG00000139746"
"206803_at"	0.646692800841271	0.00169259298266505	3.50343913439656	-1.64603014932237	1.29223644693051	"PDYN"	"prodynorphin"	"ENSG00000101327"
"235170_at"	0.646692800841271	0.00171729933314562	-3.49772296517086	-1.65518502050747	-0.797660690823724	"ZNF92"	"zinc finger protein 92"	"ENSG00000146757"
"237504_at"	0.646692800841271	0.00172474652950998	-3.49601563417784	-1.65791905712884	-1.15144503225402	"INTS10"	"integrator complex subunit 10"	"ENSG00000104613"
"226140_s_at"	0.646692800841271	0.00172620651564802	3.49568176117248	-1.65845368442361	1.31017819688443	"OTUD1"	"OTU deubiquitinase 1"	"ENSG00000165312"
"210942_s_at"	0.646692800841271	0.00172902193387071	-3.49503869960534	-1.65948339297995	-0.847489758579046	"ST3GAL6"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"	"ENSG00000064225"
"229114_at"	0.646692800841271	0.00173561527996224	-3.49353670882435	-1.66188837207533	-0.557412530313483	"GAB1"	"GRB2 associated binding protein 1"	"ENSG00000109458"
"1554594_at"	0.646692800841271	0.00174275753493531	3.49191592312548	-1.66448341011178	1.19463911737327	"ARHGAP27"	"Rho GTPase activating protein 27"	"ENSG00000276907"
"1553917_at"	0.646692800841271	0.00174616560569368	3.49114480794595	-1.66571798506865	1.41655454134181	"PIKFYVE"	"phosphoinositide kinase, FYVE-type zinc finger containing"	"ENSG00000115020"
"213975_s_at"	0.646692800841271	0.0017824827938549	3.48301732475714	-1.67872804804901	1.42956338173751	"LYZ"	"lysozyme"	"ENSG00000090382"
"209652_s_at"	0.646692800841271	0.00180140440184374	-3.47884640199787	-1.68540303795798	-1.17388217514015	"PGF"	"placental growth factor"	"ENSG00000119630"
"228115_at"	0.646692800841271	0.00180314039853652	-3.47846586874768	-1.6860119741523	-0.565536003101647	"GAREM1"	"GRB2 associated regulator of MAPK1 subtype 1"	"ENSG00000141441"
"206116_s_at"	0.646692800841271	0.00182494556454941	3.47371623629106	-1.69361164003043	0.556064950399332	"TPM1"	"tropomyosin 1 (alpha)"	"ENSG00000140416"
"216632_at"	0.646692800841271	0.00183410603753172	3.47173732245255	-1.69677757778551	1.12052084425464	"NAV3"	"neuron navigator 3"	"ENSG00000067798"
"211518_s_at"	0.646692800841271	0.00184075575826	3.47030680826583	-1.69906600719917	0.844889253334164	"BMP4"	"bone morphogenetic protein 4"	"ENSG00000125378"
"236688_at"	0.646692800841271	0.00185485110952444	3.46729109247928	-1.70388988416438	1.11429199143813	"FRMPD3"	"FERM and PDZ domain containing 3"	"ENSG00000147234"
"202385_s_at"	0.646692800841271	0.00188742212229736	3.46040680704466	-1.71489958951242	0.634176463965762	"TCOF1"	"treacle ribosome biogenesis factor 1"	"ENSG00000070814"
"239178_at"	0.646692800841271	0.00189146155111628	-3.45956108154012	-1.71625189891812	-2.15963684040884	"FGF9"	"fibroblast growth factor 9"	"ENSG00000102678"
"216452_at"	0.646692800841271	0.00189691189202181	3.45842273344303	-1.71807203375905	1.22614782771252	"TRPM3"	"transient receptor potential cation channel subfamily M member 3"	"ENSG00000083067"
"223665_at"	0.646692800841271	0.0019357442274959	-3.45040306570435	-1.73089239420644	-1.07265291000072	"ACTRT3"	"actin related protein T3"	"ENSG00000184378"
"241934_at"	0.646692800841271	0.00195302141648061	3.44688507871973	-1.7365149041729	1.31140070677932	"NTM"	"neurotrimin"	"ENSG00000182667"
"1569986_x_at"	0.646692800841271	0.00195329898302434	3.44682880754341	-1.7366048307853	0.554961376077369	"TNNT3"	"troponin T3, fast skeletal type"	"ENSG00000130595"
"212658_at"	0.646692800841271	0.00195555492590471	3.44637174714142	-1.73733524794866	0.623706874903126	"LHFPL2"	"lipoma HMGIC fusion partner-like 2"	"ENSG00000145685"
"227090_at"	0.646692800841271	0.00196943259247325	3.44357130465644	-1.74181024807973	0.453672537099738	"PHF21A"	"PHD finger protein 21A"	"ENSG00000135365"
"211696_x_at"	0.646692800841271	0.00198067006280347	3.44131764390968	-1.74541111136932	0.819329615771842	"HBB"	"hemoglobin subunit beta"	"ENSG00000244734"
"216925_s_at"	0.646692800841271	0.00198125720242029	3.44120023530546	-1.74559869513609	1.46003679436988	"TAL1"	"TAL bHLH transcription factor 1, erythroid differentiation factor"	"ENSG00000162367"
"1563542_a_at"	0.646692800841271	0.00198329436994553	3.44079313059684	-1.74624911890608	1.50866279342044	"SCML4"	"sex comb on midleg-like 4 (Drosophila)"	"ENSG00000146285"
"232423_at"	0.646692800841271	0.0020055936887214	3.43636321863693	-1.75332594644185	1.30664993096423	"ARSD"	"arylsulfatase D"	"ENSG00000006756"
"1557063_at"	0.651068607469238	0.00207850164211689	3.42220608060424	-1.77593259874413	1.44975800554889	"DICER1-AS1"	"DICER1 antisense RNA 1"	"ENSG00000235706"
"239027_at"	0.651068607469238	0.00208975890279246	3.42006322058254	-1.77935311306467	1.83135319205527	"DOCK8"	"dedicator of cytokinesis 8"	"ENSG00000107099"
"221081_s_at"	0.651270146608442	0.00210836426062541	3.41654605276226	-1.78496660456902	1.40175641423616	"DENND2D"	"DENN domain containing 2D"	"ENSG00000162777"
"205038_at"	0.654567906842138	0.0021387582611513	3.41086460729197	-1.79403236526722	1.60380843395939	"IKZF1"	"IKAROS family zinc finger 1"	"ENSG00000185811"
"222183_x_at"	0.654567906842138	0.00214298409373101	3.41008089488074	-1.79528272534972	1.02793200121567	"MBD3"	"methyl-CpG binding domain protein 3"	"ENSG00000071655"
"1559929_at"	0.665679345184873	0.00219276970725462	3.40095895544227	-1.80983267570949	0.49345442365788	"LINC01186"	"long intergenic non-protein coding RNA 1186"	"ENSG00000236751"
"221288_at"	0.665679345184873	0.00226171457640303	3.3886527080563	-1.82945139727769	0.889919622749967	"GPR22"	"G protein-coupled receptor 22"	"ENSG00000172209"
"205145_s_at"	0.665679345184873	0.00228535563036666	3.38451649987171	-1.83604264778334	0.94679174840228	"MYL5"	"myosin light chain 5"	"ENSG00000215375"
"216099_at"	0.665679345184873	0.00228803650742171	3.38405007708103	-1.83678582813561	0.943876664048143	"HTR7P1"	"5-hydroxytryptamine receptor 7 pseudogene 1"	"ENSG00000183935"
"216026_s_at"	0.665679345184873	0.00229044558649752	3.38363139357835	-1.83745292740336	1.16757362569878	"POLE"	"DNA polymerase epsilon, catalytic subunit"	"ENSG00000177084"
"221530_s_at"	0.665679345184873	0.002296111509465	-3.38264836950754	-1.83901914882251	-0.713548492249743	"BHLHE41"	"basic helix-loop-helix family member e41"	"ENSG00000123095"
"241819_at"	0.665679345184873	0.00230551961644564	3.38102126488547	-1.84161138967426	1.19365871428081	"TNFSF8"	"tumor necrosis factor superfamily member 8"	"ENSG00000106952"
"226267_at"	0.665679345184873	0.00231429810452191	3.37950884190974	-1.84402072905156	1.25767871810617	"JDP2"	"Jun dimerization protein 2"	"ENSG00000140044"
"221485_at"	0.665679345184873	0.00232546419625625	-3.3775930752761	-1.84707233723763	-0.474943044336083	"B4GALT5"	"beta-1,4-galactosyltransferase 5"	"ENSG00000158470"
"202340_x_at"	0.669779489098485	0.00237849819463556	3.3686139966919	-1.86137096094562	1.20953773178291	"NR4A1"	"nuclear receptor subfamily 4 group A member 1"	"ENSG00000123358"
"220156_at"	0.669779489098485	0.00237980346880064	3.36839545680369	-1.86171888770343	1.44753924658792	"EFCAB1"	"EF-hand calcium binding domain 1"	"ENSG00000034239"
"239500_at"	0.676634871202449	0.00242561380440201	-3.36079811671219	-1.87381171882033	-1.3359711228111	"EFCAB1"	"EF-hand calcium binding domain 1"	"ENSG00000034239"
"221588_x_at"	0.682309001825203	0.0024709132576386	-3.35342088448952	-1.88554944739866	-0.692890663140581	"ALDH6A1"	"aldehyde dehydrogenase 6 family member A1"	"ENSG00000119711"
"203475_at"	0.693609052403067	0.0025723768875934	3.33736098209596	-1.91108538372135	0.56424820388135	"CYP19A1"	"cytochrome P450 family 19 subfamily A member 1"	"ENSG00000137869"
"220315_at"	0.693609052403067	0.00258058018436204	3.3360894506573	-1.91310618565959	1.10866232532793	"PARP11"	"poly(ADP-ribose) polymerase family member 11"	"ENSG00000111224"
"223125_s_at"	0.693609052403067	0.00258144298138352	-3.33595594226664	-1.91331835751772	-0.476469476151088	"C1orf21"	"chromosome 1 open reading frame 21"	"ENSG00000116667"
"232627_at"	0.693609052403067	0.00260063750786701	3.33299690605835	-1.91802044836474	1.05056041586648	"HGS"	"hepatocyte growth factor-regulated tyrosine kinase substrate"	"ENSG00000185359"
"229783_at"	0.694651184539664	0.00264783544521037	3.32580972707461	-1.92943797377715	1.26428054253793	"AKAP13"	"A-kinase anchoring protein 13"	"ENSG00000170776"
"203185_at"	0.699024865702338	0.00268486916867839	3.32025653307206	-1.93825647541313	0.467722495869094	"RASSF2"	"Ras association domain family member 2"	"ENSG00000101265"
"208034_s_at"	0.701679272352301	0.00275187168494145	3.31039509992649	-1.95390932098185	1.61903089501915	"PROZ"	"protein Z, vitamin K dependent plasma glycoprotein"	"ENSG00000126231"
"224229_s_at"	0.701679272352301	0.00275944049370905	-3.30929574415591	-1.95565373097107	-1.37626050173075	"AKT3"	"AKT serine/threonine kinase 3"	"ENSG00000117020"
"220478_at"	0.701679272352301	0.00276216939331456	3.30890009093241	-1.95628150790874	0.682382101443242	"APOL5"	"apolipoprotein L5"	"ENSG00000277390"
"210895_s_at"	0.701679272352301	0.00277225716595862	3.30744077285575	-1.95859685535751	1.42243703295807	"CD86"	"CD86 molecule"	"ENSG00000114013"
"232079_s_at"	0.701679272352301	0.00277486556814803	3.30706427084299	-1.95919417842549	1.34543247996037	"NECTIN2"	"nectin cell adhesion molecule 2"	"ENSG00000130202"
"229796_at"	0.701679272352301	0.00278287643494612	-3.30591010022317	-1.96102519282205	-0.482545173447576	"SIX4"	"SIX homeobox 4"	"ENSG00000100625"
"232329_at"	0.701679272352301	0.00281874969014949	-3.30078069764834	-1.96916108251771	-1.19971235506002	"RANBP10"	"RAN binding protein 10"	"ENSG00000141084"
"205693_at"	0.701679272352301	0.00283018834181211	3.29915837460174	-1.97173376036397	0.62609794715496	"TNNT3"	"troponin T3, fast skeletal type"	"ENSG00000130595"
"205371_s_at"	0.701679272352301	0.00285889044707083	-3.29511532488482	-1.97814409790395	-0.555080523031549	"DBT"	"dihydrolipoamide branched chain transacylase E2"	"ENSG00000137992"
"209553_at"	0.701679272352301	0.00286271661740951	-3.29457932478472	-1.97899381584597	-0.470791539870277	"VPS8"	"VPS8, CORVET complex subunit"	"ENSG00000156931"
"233892_at"	0.701679272352301	0.00287182200972382	3.29330654667721	-1.98101142976494	1.49135356795972	"GRIN3B"	"glutamate ionotropic receptor NMDA type subunit 3B"	"ENSG00000116032"
"218704_at"	0.701679272352301	0.00289430068895984	-3.29018102050376	-1.98596534545745	-1.18763971572204	"RNF43"	"ring finger protein 43"	"ENSG00000108375"
